조사연도,가구고유번호(MD제공용),원리금상환액,원금상환액,가구주 미은퇴시_노후준비상황,가구주 미은퇴시_최소생활비
2021,850000312.0,678.0,0.0,3.0,250.0
2021,850000332.0,108.0,0.0,3.0,100.0
2021,850000352.0,0.0,0.0,,
2021,850000362.0,0.0,0.0,,
2021,850000382.0,11522.0,10800.0,3.0,400.0
2021,850100202.0,400.0,400.0,4.0,200.0
2021,850100212.0,0.0,0.0,,
2021,850100222.0,0.0,0.0,4.0,200.0
2021,850100232.0,0.0,0.0,,
2021,850100252.0,0.0,0.0,3.0,150.0
2021,850100262.0,0.0,0.0,3.0,200.0
2021,850100272.0,0.0,0.0,2.0,150.0
2021,850100282.0,0.0,0.0,,
2021,850100292.0,0.0,0.0,,
2021,850100302.0,0.0,0.0,4.0,200.0
2021,850100312.0,0.0,0.0,,
2021,850100342.0,0.0,0.0,3.0,200.0
2021,850100362.0,59.0,50.0,4.0,150.0
2021,850100372.0,421.0,300.0,5.0,250.0
2021,850100382.0,50.0,50.0,5.0,100.0
2021,850100392.0,480.0,336.0,3.0,250.0
2021,850700231.0,0.0,0.0,5.0,150.0
2021,850700241.0,0.0,0.0,4.0,200.0
2021,850700251.0,373.0,320.0,4.0,150.0
2021,850700261.0,945.0,880.0,2.0,200.0
2021,850700281.0,538.0,250.0,5.0,200.0
2021,850700331.0,325.0,100.0,4.0,200.0
2021,850700351.0,7110.0,7000.0,,
2021,850700371.0,350.0,300.0,4.0,200.0
2021,850700381.0,0.0,0.0,3.0,150.0
2021,850800211.0,0.0,0.0,4.0,200.0
2021,850800221.0,0.0,0.0,5.0,70.0
2021,850800231.0,0.0,0.0,,
2021,850800261.0,210.0,200.0,3.0,150.0
2021,850800271.0,3499.0,3300.0,2.0,350.0
2021,850800291.0,540.0,360.0,,
2021,850800301.0,1340.0,1100.0,3.0,200.0
2021,850800311.0,2209.0,1900.0,3.0,250.0
2021,850800321.0,0.0,0.0,,
2021,850800341.0,228.0,114.0,4.0,200.0
2021,850800361.0,6394.0,5760.0,3.0,215.0
2021,850800381.0,460.0,400.0,5.0,100.0
2021,850900221.0,121.0,0.0,4.0,200.0
2021,850900251.0,0.0,0.0,5.0,100.0
2021,850900261.0,0.0,0.0,4.0,150.0
2021,850900271.0,0.0,0.0,,
2021,850900281.0,4844.0,4700.0,4.0,250.0
2021,850900291.0,270.0,250.0,3.0,200.0
2021,850900311.0,0.0,0.0,3.0,400.0
2021,850900341.0,0.0,0.0,3.0,400.0
2021,850900351.0,1410.0,920.0,5.0,150.0
2021,850900381.0,1671.0,1450.0,3.0,200.0
2021,850900391.0,0.0,0.0,,
2021,851000212.0,2500.0,1800.0,5.0,400.0
2021,851000232.0,11650.0,11500.0,4.0,150.0
2021,851000252.0,84.0,0.0,3.0,250.0
2021,851000262.0,0.0,0.0,3.0,200.0
2021,851000292.0,0.0,0.0,3.0,300.0
2021,851000302.0,0.0,0.0,5.0,100.0
2021,851000322.0,4834.0,4502.0,4.0,150.0
2021,851000342.0,408.0,0.0,5.0,400.0
2021,851000352.0,0.0,0.0,3.0,200.0
2021,851000372.0,84.0,0.0,4.0,200.0
2021,851000392.0,10620.0,10500.0,3.0,300.0
2021,851100212.0,1312.0,1132.0,3.0,200.0
2021,851100222.0,0.0,0.0,3.0,200.0
2021,851100242.0,500.0,500.0,3.0,200.0
2021,851100262.0,220.0,0.0,3.0,200.0
2021,851100282.0,2400.0,0.0,,
2021,851100292.0,1138.0,1000.0,5.0,200.0
2021,851100302.0,510.0,360.0,3.0,200.0
2021,851100332.0,0.0,0.0,,
2021,851100342.0,0.0,0.0,4.0,100.0
2021,851100352.0,0.0,0.0,3.0,200.0
2021,851100362.0,340.0,300.0,5.0,150.0
2021,851100372.0,0.0,0.0,5.0,70.0
2021,851100382.0,0.0,0.0,4.0,100.0
2021,851100392.0,0.0,0.0,4.0,200.0
2021,851700231.0,1123.0,812.0,3.0,150.0
2021,851700261.0,2896.0,2800.0,3.0,100.0
2021,851700271.0,150.0,150.0,2.0,300.0
2021,851700291.0,6547.0,5995.0,4.0,300.0
2021,851700301.0,3176.0,3000.0,3.0,200.0
2021,851700311.0,0.0,0.0,3.0,200.0
2021,851700331.0,116.0,100.0,4.0,200.0
2021,851700341.0,0.0,0.0,4.0,80.0
2021,851700351.0,1060.0,960.0,3.0,200.0
2021,851700361.0,660.0,354.0,4.0,300.0
2021,851700371.0,0.0,0.0,,
2021,851700391.0,637.0,500.0,3.0,250.0
2021,851800211.0,0.0,0.0,,
2021,851800251.0,0.0,0.0,5.0,200.0
2021,851800271.0,264.0,264.0,3.0,250.0
2021,851800281.0,1590.0,1170.0,3.0,300.0
2021,851800291.0,0.0,0.0,3.0,300.0
2021,851800301.0,0.0,0.0,,
2021,851800311.0,0.0,0.0,4.0,150.0
2021,851800321.0,1705.0,1595.0,4.0,120.0
2021,851800331.0,0.0,0.0,3.0,90.0
2021,851800341.0,0.0,0.0,4.0,400.0
2021,851800351.0,0.0,0.0,5.0,70.0
2021,851800361.0,1985.0,580.0,4.0,250.0
2021,851800371.0,0.0,0.0,,
2021,851800391.0,490.0,400.0,4.0,200.0
2021,851900201.0,0.0,0.0,,
2021,851900221.0,216.0,0.0,,
2021,851900231.0,0.0,0.0,4.0,100.0
2021,851900271.0,450.0,234.0,4.0,150.0
2021,851900281.0,800.0,400.0,3.0,200.0
2021,851900301.0,0.0,0.0,4.0,150.0
2021,851900311.0,1120.0,1000.0,4.0,150.0
2021,851900321.0,0.0,0.0,,
2021,851900351.0,0.0,0.0,4.0,100.0
2021,851900361.0,365.0,120.0,3.0,250.0
2021,851900371.0,670.0,500.0,4.0,200.0
2021,851900381.0,0.0,0.0,,
2021,851900391.0,520.0,0.0,4.0,100.0
2021,852000202.0,150.0,150.0,3.0,300.0
2021,852000212.0,2.0,0.0,4.0,200.0
2021,852000222.0,7340.0,7100.0,3.0,250.0
2021,852000232.0,1580.0,1130.0,3.0,300.0
2021,852000242.0,738.0,450.0,3.0,300.0
2021,852000252.0,1380.0,1300.0,3.0,300.0
2021,852000262.0,1520.0,800.0,3.0,300.0
2021,852000282.0,1320.0,0.0,4.0,300.0
2021,852000292.0,4400.0,3750.0,3.0,200.0
2021,852000312.0,0.0,0.0,4.0,180.0
2021,852000322.0,0.0,0.0,2.0,200.0
2021,852000332.0,0.0,0.0,3.0,150.0
2021,852000342.0,430.0,375.0,3.0,300.0
2021,852000372.0,0.0,0.0,,
2021,852000382.0,0.0,0.0,3.0,150.0
2021,852100202.0,2140.0,1720.0,3.0,200.0
2021,852100212.0,100.0,100.0,,
2021,852100232.0,390.0,210.0,2.0,300.0
2021,852100262.0,300.0,0.0,4.0,200.0
2021,852100272.0,1200.0,720.0,2.0,200.0
2021,852100282.0,18.0,0.0,2.0,500.0
2021,852100292.0,20300.0,20000.0,2.0,400.0
2021,852100302.0,0.0,0.0,4.0,200.0
2021,852100312.0,12.0,0.0,4.0,100.0
2021,852100322.0,0.0,0.0,4.0,150.0
2021,852100332.0,0.0,0.0,4.0,50.0
2021,852100342.0,0.0,0.0,,
2021,852100352.0,0.0,0.0,,
2021,852100362.0,0.0,0.0,2.0,50.0
2021,852100372.0,3057.0,2748.0,3.0,300.0
2021,852100382.0,1330.0,1000.0,4.0,100.0
2021,852100392.0,0.0,0.0,4.0,150.0
2021,852700211.0,0.0,0.0,4.0,200.0
2021,852700221.0,100.0,0.0,,
2021,852700231.0,0.0,0.0,1.0,350.0
2021,852700251.0,0.0,0.0,2.0,350.0
2021,852700311.0,0.0,0.0,4.0,200.0
2021,852700321.0,240.0,240.0,2.0,300.0
2021,852700331.0,2888.0,2816.0,4.0,200.0
2021,852700351.0,0.0,0.0,3.0,200.0
2021,852700361.0,0.0,0.0,4.0,200.0
2021,852800211.0,200.0,200.0,,
2021,852800231.0,4350.0,3300.0,4.0,200.0
2021,852800261.0,0.0,0.0,2.0,400.0
2021,852800281.0,306.0,130.0,3.0,150.0
2021,852800311.0,0.0,0.0,,
2021,852800321.0,873.0,300.0,4.0,150.0
2021,852800331.0,0.0,0.0,4.0,70.0
2021,852800361.0,0.0,0.0,,
2021,852900241.0,470.0,326.0,3.0,250.0
2021,852900251.0,0.0,0.0,,
2021,852900261.0,1260.0,900.0,3.0,200.0
2021,852900271.0,0.0,0.0,3.0,200.0
2021,852900291.0,4422.0,4330.0,3.0,300.0
2021,852900311.0,1250.0,0.0,4.0,200.0
2021,852900321.0,600.0,0.0,4.0,250.0
2021,852900331.0,830.0,700.0,4.0,400.0
2021,852900341.0,0.0,0.0,4.0,100.0
2021,852900351.0,0.0,0.0,,
2021,852900361.0,0.0,0.0,3.0,200.0
2021,853000212.0,0.0,0.0,4.0,150.0
2021,853100222.0,0.0,0.0,5.0,100.0
2021,853100302.0,0.0,0.0,,
2021,853900211.0,606.0,180.0,,
2021,860000202.0,496.0,490.0,4.0,150.0
2021,860000212.0,0.0,0.0,4.0,250.0
2021,860000232.0,0.0,0.0,4.0,250.0
2021,860000252.0,0.0,0.0,5.0,100.0
2021,860000262.0,2133.0,1085.0,3.0,200.0
2021,860000272.0,12200.0,11900.0,2.0,200.0
2021,860000282.0,400.0,40.0,4.0,250.0
2021,860000292.0,0.0,0.0,,
2021,860000302.0,559.0,500.0,2.0,200.0
2021,860000322.0,0.0,0.0,2.0,100.0
2021,860000332.0,0.0,0.0,4.0,150.0
2021,860000352.0,1394.0,1094.0,,
2021,860000362.0,249.0,249.0,3.0,200.0
2021,860000382.0,183.0,48.0,3.0,500.0
2021,860000392.0,0.0,0.0,,
2021,860100202.0,0.0,0.0,,
2021,860100212.0,588.0,555.0,4.0,180.0
2021,860100222.0,0.0,0.0,,
2021,860100232.0,0.0,0.0,,
2021,860100242.0,0.0,0.0,3.0,350.0
2021,860100252.0,372.0,168.0,3.0,300.0
2021,860100262.0,0.0,0.0,5.0,200.0
2021,860100282.0,294.0,136.0,5.0,200.0
2021,860100292.0,0.0,0.0,4.0,150.0
2021,860100302.0,0.0,0.0,,
2021,860100312.0,960.0,918.0,5.0,200.0
2021,860100322.0,0.0,0.0,2.0,300.0
2021,860100332.0,0.0,0.0,2.0,300.0
2021,860100352.0,530.0,500.0,4.0,300.0
2021,860100372.0,2420.0,2000.0,3.0,200.0
2021,860100382.0,0.0,0.0,,
2021,860100392.0,96.0,0.0,,
2021,860700221.0,0.0,0.0,,
2021,860700231.0,300.0,300.0,3.0,300.0
2021,860700241.0,0.0,0.0,5.0,200.0
2021,860700251.0,0.0,0.0,3.0,300.0
2021,860700271.0,0.0,0.0,,
2021,860700281.0,0.0,0.0,4.0,300.0
2021,860700291.0,0.0,0.0,,
2021,860700301.0,0.0,0.0,,
2021,860700321.0,192.0,0.0,5.0,200.0
2021,860700331.0,1626.0,1500.0,4.0,300.0
2021,860700351.0,0.0,0.0,4.0,150.0
2021,860700361.0,364.0,0.0,3.0,200.0
2021,860700371.0,154.0,0.0,3.0,300.0
2021,860700391.0,0.0,0.0,,
2021,860800201.0,0.0,0.0,5.0,200.0
2021,860800211.0,2206.0,1880.0,4.0,260.0
2021,860800221.0,0.0,0.0,,
2021,860800241.0,0.0,0.0,4.0,300.0
2021,860800261.0,445.0,0.0,4.0,250.0
2021,860800271.0,2040.0,1800.0,3.0,300.0
2021,860800291.0,394.0,150.0,3.0,250.0
2021,860800301.0,0.0,0.0,4.0,150.0
2021,860800311.0,98.0,98.0,3.0,280.0
2021,860800351.0,1090.0,1000.0,5.0,200.0
2021,860800361.0,0.0,0.0,4.0,150.0
2021,860800371.0,3362.0,3330.0,3.0,250.0
2021,860800391.0,1314.0,1171.0,4.0,150.0
2021,860900221.0,1022.0,672.0,3.0,300.0
2021,860900231.0,0.0,0.0,3.0,300.0
2021,860900241.0,0.0,0.0,3.0,300.0
2021,860900251.0,0.0,0.0,,
2021,860900261.0,0.0,0.0,,
2021,860900271.0,0.0,0.0,3.0,200.0
2021,860900291.0,16068.0,15690.0,4.0,400.0
2021,860900321.0,0.0,0.0,4.0,300.0
2021,860900361.0,4000.0,4000.0,3.0,200.0
2021,860900371.0,11015.0,10400.0,3.0,300.0
2021,860900381.0,0.0,0.0,3.0,200.0
2021,861000202.0,0.0,0.0,,
2021,861000212.0,3530.0,3200.0,3.0,400.0
2021,861000222.0,540.0,260.0,5.0,250.0
2021,861000232.0,0.0,0.0,5.0,150.0
2021,861000252.0,2472.0,2360.0,2.0,300.0
2021,861000262.0,0.0,0.0,5.0,200.0
2021,861000282.0,0.0,0.0,,
2021,861000302.0,0.0,0.0,3.0,150.0
2021,861000312.0,822.0,750.0,4.0,250.0
2021,861000332.0,2903.0,2682.0,3.0,350.0
2021,861000342.0,30.0,30.0,3.0,200.0
2021,861000352.0,1127.0,1000.0,4.0,200.0
2021,861000362.0,0.0,0.0,3.0,150.0
2021,861000372.0,1300.0,1300.0,4.0,150.0
2021,861000382.0,0.0,0.0,2.0,300.0
2021,861000392.0,75.0,75.0,4.0,200.0
2021,861100202.0,0.0,0.0,5.0,150.0
2021,861100212.0,473.0,333.0,4.0,200.0
2021,861100222.0,7700.0,7200.0,3.0,250.0
2021,861100242.0,816.0,720.0,3.0,200.0
2021,861100282.0,0.0,0.0,,
2021,861100292.0,0.0,0.0,,
2021,861100312.0,20.0,20.0,,
2021,861100322.0,0.0,0.0,3.0,250.0
2021,861100332.0,0.0,0.0,4.0,150.0
2021,861100352.0,0.0,0.0,5.0,50.0
2021,861100362.0,216.0,216.0,4.0,150.0
2021,861100372.0,1500.0,1500.0,4.0,250.0
2021,861100382.0,738.0,600.0,3.0,200.0
2021,861100392.0,0.0,0.0,,
2021,861700201.0,0.0,0.0,3.0,180.0
2021,861700231.0,59.0,0.0,3.0,350.0
2021,861700251.0,771.0,700.0,5.0,150.0
2021,861700261.0,0.0,0.0,,
2021,861700271.0,0.0,0.0,4.0,200.0
2021,861700281.0,0.0,0.0,4.0,150.0
2021,861700301.0,160.0,160.0,5.0,100.0
2021,861700321.0,860.0,480.0,2.0,300.0
2021,861700331.0,1081.0,950.0,3.0,300.0
2021,861700351.0,0.0,0.0,3.0,150.0
2021,861700361.0,0.0,0.0,3.0,100.0
2021,861700381.0,3493.0,3370.0,3.0,200.0
2021,861800201.0,0.0,0.0,4.0,200.0
2021,861800211.0,750.0,400.0,2.0,300.0
2021,861800231.0,831.0,520.0,4.0,200.0
2021,861800241.0,0.0,0.0,,
2021,861800251.0,0.0,0.0,5.0,250.0
2021,861800261.0,0.0,0.0,,
2021,861800301.0,0.0,0.0,,
2021,861800311.0,0.0,0.0,5.0,250.0
2021,861800321.0,0.0,0.0,,
2021,861800331.0,0.0,0.0,5.0,200.0
2021,861800341.0,0.0,0.0,,
2021,861800351.0,0.0,0.0,3.0,200.0
2021,861800371.0,84.0,84.0,4.0,200.0
2021,861800391.0,488.0,480.0,4.0,300.0
2021,861900211.0,3032.0,3000.0,3.0,200.0
2021,861900221.0,208.0,190.0,5.0,150.0
2021,861900241.0,0.0,0.0,,
2021,861900251.0,0.0,0.0,,
2021,861900261.0,0.0,0.0,5.0,250.0
2021,861900281.0,2300.0,2060.0,3.0,300.0
2021,861900311.0,0.0,0.0,3.0,50.0
2021,861900321.0,0.0,0.0,,
2021,861900331.0,0.0,0.0,,
2021,861900341.0,1561.0,1310.0,3.0,250.0
2021,861900361.0,1317.0,1200.0,3.0,250.0
2021,861900371.0,250.0,0.0,4.0,200.0
2021,861900391.0,400.0,400.0,3.0,100.0
2021,862000302.0,0.0,0.0,,
2021,862000312.0,0.0,0.0,,
2021,862000322.0,857.0,770.0,4.0,100.0
2021,862000332.0,0.0,0.0,5.0,60.0
2021,862000342.0,0.0,0.0,2.0,200.0
2021,862000352.0,303.0,300.0,4.0,250.0
2021,862000362.0,0.0,0.0,4.0,200.0
2021,862000372.0,1200.0,500.0,4.0,200.0
2021,862100202.0,0.0,0.0,3.0,200.0
2021,862100322.0,0.0,0.0,4.0,100.0
2021,862100332.0,0.0,0.0,3.0,50.0
2021,862100342.0,0.0,0.0,,
2021,862100352.0,0.0,0.0,,
2021,862100362.0,450.0,0.0,3.0,200.0
2021,862100372.0,70.0,0.0,4.0,100.0
2021,862100382.0,0.0,0.0,,
2021,862700301.0,500.0,500.0,4.0,120.0
2021,862700311.0,0.0,0.0,,
2021,862700321.0,0.0,0.0,,
2021,862700341.0,1077.0,1000.0,3.0,100.0
2021,862700351.0,0.0,0.0,4.0,150.0
2021,862700361.0,0.0,0.0,,
2021,862800301.0,1008.0,0.0,4.0,300.0
2021,862800311.0,840.0,796.0,3.0,250.0
2021,862800321.0,0.0,0.0,2.0,200.0
2021,862800331.0,1400.0,1400.0,3.0,200.0
2021,862800351.0,2134.0,1864.0,4.0,200.0
2021,862800361.0,0.0,0.0,4.0,80.0
2021,862900301.0,1071.0,1050.0,5.0,100.0
2021,862900321.0,1490.0,648.0,4.0,300.0
2021,862900351.0,0.0,0.0,,
2021,862900361.0,0.0,0.0,5.0,150.0
2021,870000312.0,0.0,0.0,3.0,180.0
2021,870000392.0,1225.0,1000.0,3.0,150.0
2021,870100312.0,0.0,0.0,3.0,200.0
2021,870100322.0,0.0,0.0,,
2021,870100342.0,0.0,0.0,,
2021,870100352.0,0.0,0.0,2.0,200.0
2021,870100362.0,145.0,100.0,4.0,200.0
2021,870100372.0,984.0,348.0,3.0,200.0
2021,870100382.0,1187.0,683.0,,
2021,870100392.0,1520.0,1220.0,3.0,250.0
2021,870700301.0,324.0,0.0,4.0,250.0
2021,870700341.0,720.0,433.0,3.0,150.0
2021,870700351.0,5605.0,5000.0,3.0,250.0
2021,870700371.0,2080.0,1900.0,3.0,150.0
2021,870700381.0,390.0,300.0,5.0,100.0
2021,870700391.0,0.0,0.0,,
2021,870800301.0,1030.0,600.0,4.0,150.0
2021,870800311.0,70.0,70.0,4.0,200.0
2021,870800331.0,0.0,0.0,4.0,200.0
2021,870800351.0,1200.0,1200.0,2.0,200.0
2021,870800361.0,0.0,0.0,2.0,200.0
2021,870800371.0,0.0,0.0,,
2021,870800381.0,4100.0,4000.0,5.0,200.0
2021,870800391.0,1350.0,1100.0,3.0,200.0
2021,870900321.0,3532.0,1000.0,3.0,200.0
2021,870900331.0,0.0,0.0,,
2021,870900341.0,0.0,0.0,,
2021,870900351.0,600.0,600.0,,
2021,870900361.0,0.0,0.0,5.0,250.0
2021,870900371.0,3150.0,1860.0,3.0,150.0
2021,871000312.0,3638.0,3560.0,1.0,300.0
2021,871000322.0,680.0,500.0,4.0,150.0
2021,871000352.0,0.0,0.0,3.0,300.0
2021,871000362.0,104.0,104.0,,
2021,871000372.0,0.0,0.0,,
2021,871000392.0,0.0,0.0,2.0,250.0
2021,871100302.0,0.0,0.0,3.0,250.0
2021,871100312.0,1724.0,1700.0,,
2021,871100332.0,0.0,0.0,4.0,200.0
2021,871100342.0,450.0,150.0,3.0,300.0
2021,871100352.0,580.0,452.0,5.0,200.0
2021,871100372.0,225.0,150.0,4.0,80.0
2021,871100382.0,0.0,0.0,,
2021,871700301.0,456.0,168.0,,
2021,871700331.0,2080.0,2000.0,3.0,250.0
2021,871700361.0,0.0,0.0,4.0,150.0
2021,871700381.0,0.0,0.0,,
2021,871700391.0,0.0,0.0,,
2021,871800301.0,0.0,0.0,,
2021,871800321.0,0.0,0.0,,
2021,871800331.0,0.0,0.0,4.0,150.0
2021,871800341.0,0.0,0.0,,
2021,871800361.0,0.0,0.0,,
2021,871800371.0,4497.0,3870.0,3.0,300.0
2021,871800381.0,1440.0,200.0,3.0,200.0
2021,871800391.0,0.0,0.0,4.0,150.0
2021,871900321.0,630.0,500.0,4.0,300.0
2021,871900331.0,0.0,0.0,3.0,200.0
2021,871900361.0,0.0,0.0,3.0,200.0
2021,872000302.0,221.0,167.0,,
2021,872000312.0,2708.0,2360.0,2.0,250.0
2021,872000342.0,0.0,0.0,4.0,100.0
2021,872000352.0,0.0,0.0,3.0,150.0
2021,872000372.0,480.0,300.0,3.0,200.0
2021,872000382.0,420.0,0.0,4.0,150.0
2021,872100302.0,0.0,0.0,,
2021,872100312.0,0.0,0.0,,
2021,872100322.0,0.0,0.0,4.0,200.0
2021,872100332.0,0.0,0.0,4.0,150.0
2021,872100352.0,40.0,0.0,4.0,200.0
2021,872100362.0,0.0,0.0,,
2021,872100382.0,0.0,0.0,5.0,100.0
2021,872100392.0,359.0,0.0,4.0,300.0
2021,872700301.0,0.0,0.0,,
2021,872700311.0,0.0,0.0,3.0,200.0
2021,872700331.0,0.0,0.0,3.0,150.0
2021,872700351.0,0.0,0.0,3.0,200.0
2021,872700361.0,0.0,0.0,4.0,100.0
2021,872800301.0,30.0,30.0,5.0,100.0
2021,872800311.0,0.0,0.0,,
2021,872800321.0,1532.0,1440.0,3.0,200.0
2021,872800331.0,0.0,0.0,,
2021,872800341.0,5.0,0.0,4.0,180.0
2021,872900321.0,0.0,0.0,,
2021,872900331.0,0.0,0.0,3.0,150.0
2021,872900341.0,0.0,0.0,,
2021,872900351.0,0.0,0.0,4.0,150.0
2021,873100302.0,0.0,0.0,2.0,150.0
2021,873100312.0,756.0,599.0,4.0,200.0
2021,880000302.0,0.0,0.0,3.0,250.0
2021,880000312.0,612.0,480.0,4.0,250.0
2021,880000332.0,1480.0,1400.0,4.0,200.0
2021,880000342.0,1664.0,1346.0,4.0,200.0
2021,880000352.0,0.0,0.0,,
2021,880000362.0,0.0,0.0,4.0,60.0
2021,880000382.0,2000.0,0.0,1.0,250.0
2021,880000392.0,1432.0,1157.0,2.0,200.0
2021,880100302.0,0.0,0.0,3.0,150.0
2021,880100312.0,0.0,0.0,3.0,150.0
2021,880100322.0,2758.0,482.0,3.0,200.0
2021,880100362.0,1115.0,1100.0,3.0,200.0
2021,880100372.0,15.0,0.0,3.0,150.0
2021,880700301.0,13.0,13.0,4.0,200.0
2021,880700311.0,0.0,0.0,3.0,200.0
2021,880700321.0,1237.0,1155.0,4.0,200.0
2021,880700331.0,0.0,0.0,3.0,60.0
2021,880700341.0,270.0,0.0,3.0,250.0
2021,880700381.0,2253.0,1170.0,3.0,200.0
2021,880800301.0,0.0,0.0,,
2021,880800311.0,0.0,0.0,4.0,150.0
2021,880800331.0,0.0,0.0,5.0,200.0
2021,880800341.0,0.0,0.0,5.0,100.0
2021,880800381.0,4490.0,4340.0,4.0,100.0
2021,880800391.0,0.0,0.0,4.0,50.0
2021,880900301.0,4396.0,4000.0,3.0,250.0
2021,880900331.0,0.0,0.0,,
2021,880900341.0,0.0,0.0,,
2021,880900351.0,3467.0,3005.0,5.0,250.0
2021,880900361.0,132.0,0.0,4.0,150.0
2021,880900371.0,168.0,0.0,4.0,250.0
2021,880900391.0,0.0,0.0,4.0,80.0
2021,881000312.0,0.0,0.0,2.0,200.0
2021,881000322.0,0.0,0.0,3.0,150.0
2021,881000352.0,455.0,455.0,4.0,150.0
2021,881000362.0,624.0,320.0,3.0,200.0
2021,881000382.0,574.0,370.0,4.0,200.0
2021,881100302.0,835.0,617.0,4.0,300.0
2021,881100312.0,0.0,0.0,,
2021,881100332.0,600.0,600.0,2.0,250.0
2021,881100352.0,0.0,0.0,,
2021,881100362.0,4.0,0.0,4.0,170.0
2021,881100382.0,0.0,0.0,2.0,350.0
2021,881100392.0,1025.0,1025.0,4.0,100.0
2021,881700311.0,0.0,0.0,4.0,100.0
2021,881700351.0,79.0,3.0,3.0,150.0
2021,881700361.0,5516.0,4794.0,3.0,300.0
2021,881700391.0,0.0,0.0,4.0,150.0
2021,881800311.0,0.0,0.0,4.0,100.0
2021,881800341.0,0.0,0.0,,
2021,881800361.0,170.0,170.0,4.0,200.0
2021,881800371.0,948.0,700.0,3.0,200.0
2021,881800381.0,1570.0,1080.0,3.0,200.0
2021,881800391.0,200.0,200.0,2.0,250.0
2021,881900311.0,9804.0,8358.0,4.0,200.0
2021,881900341.0,1080.0,1047.0,3.0,300.0
2021,881900351.0,500.0,300.0,4.0,300.0
2021,881900361.0,0.0,0.0,5.0,130.0
2021,882000312.0,0.0,0.0,,
2021,882000322.0,1832.0,1650.0,4.0,200.0
2021,882000342.0,132.0,0.0,5.0,300.0
2021,882000352.0,0.0,0.0,3.0,150.0
2021,882000372.0,0.0,0.0,,
2021,882100302.0,462.0,300.0,2.0,300.0
2021,882100312.0,0.0,0.0,4.0,80.0
2021,882100322.0,0.0,0.0,5.0,180.0
2021,882100342.0,0.0,0.0,,
2021,882100352.0,0.0,0.0,4.0,250.0
2021,882100392.0,0.0,0.0,4.0,150.0
2021,882700301.0,0.0,0.0,3.0,100.0
2021,882700321.0,753.0,646.0,3.0,200.0
2021,882700331.0,881.0,556.0,5.0,250.0
2021,882700341.0,0.0,0.0,3.0,200.0
2021,882700351.0,670.0,650.0,4.0,200.0
2021,882700371.0,0.0,0.0,5.0,70.0
2021,882700381.0,0.0,0.0,,
2021,882800301.0,352.0,333.0,4.0,100.0
2021,882800321.0,4148.0,3680.0,4.0,300.0
2021,882800331.0,1560.0,120.0,3.0,350.0
2021,882800341.0,0.0,0.0,4.0,200.0
2021,882800361.0,1816.0,1476.0,4.0,150.0
2021,882800371.0,0.0,0.0,,
2021,882800391.0,0.0,0.0,3.0,200.0
2021,882900321.0,744.0,600.0,3.0,250.0
2021,882900331.0,530.0,0.0,,
2021,882900341.0,320.0,200.0,3.0,150.0
2021,882900361.0,0.0,0.0,4.0,70.0
2021,882900371.0,1226.0,810.0,,
2021,882900391.0,0.0,0.0,,
2021,883000302.0,113.0,0.0,4.0,200.0
2021,883000312.0,0.0,0.0,,
2021,883100312.0,0.0,0.0,,
2021,883100322.0,0.0,0.0,,
2021,883100332.0,0.0,0.0,3.0,150.0
2021,883800301.0,0.0,0.0,4.0,150.0
2021,883900301.0,0.0,0.0,4.0,100.0
2021,890000202.0,2060.0,2000.0,,
2021,890000232.0,800.0,800.0,3.0,200.0
2021,890000252.0,0.0,0.0,,
2021,890000272.0,307.0,300.0,2.0,200.0
2021,890000312.0,0.0,0.0,3.0,150.0
2021,890000322.0,1696.0,1380.0,5.0,300.0
2021,890000332.0,0.0,0.0,4.0,150.0
2021,890000342.0,0.0,0.0,3.0,200.0
2021,890000372.0,220.0,220.0,5.0,300.0
2021,890000382.0,0.0,0.0,4.0,100.0
2021,890100202.0,439.0,239.0,3.0,150.0
2021,890100212.0,1854.0,1760.0,4.0,150.0
2021,890100232.0,0.0,0.0,5.0,300.0
2021,890100242.0,0.0,0.0,5.0,200.0
2021,890100252.0,0.0,0.0,,
2021,890100262.0,4592.0,3500.0,3.0,200.0
2021,890100272.0,1250.0,500.0,4.0,250.0
2021,890100282.0,1182.0,590.0,4.0,200.0
2021,890100292.0,0.0,0.0,3.0,200.0
2021,890100312.0,1790.0,1200.0,4.0,200.0
2021,890100322.0,37.0,0.0,3.0,200.0
2021,890100332.0,1719.0,1579.0,,
2021,890100352.0,2300.0,1800.0,4.0,200.0
2021,890100362.0,2090.0,2000.0,3.0,200.0
2021,890100372.0,0.0,0.0,3.0,200.0
2021,890100392.0,1000.0,500.0,4.0,300.0
2021,890700201.0,0.0,0.0,3.0,170.0
2021,890700231.0,0.0,0.0,,
2021,890700301.0,0.0,0.0,4.0,200.0
2021,890700311.0,295.0,0.0,3.0,100.0
2021,890700341.0,0.0,0.0,5.0,300.0
2021,890700361.0,0.0,0.0,5.0,200.0
2021,890700371.0,340.0,100.0,4.0,120.0
2021,890700391.0,160.0,0.0,3.0,200.0
2021,890800201.0,986.0,900.0,4.0,200.0
2021,890800231.0,1140.0,890.0,3.0,200.0
2021,890800301.0,0.0,0.0,4.0,170.0
2021,890800311.0,0.0,0.0,4.0,200.0
2021,890800321.0,0.0,0.0,3.0,250.0
2021,890800331.0,1990.0,1900.0,2.0,300.0
2021,890800341.0,500.0,500.0,4.0,300.0
